"uuid","label"
"0eb414ee-1303-3038-99f2-0e9eb46a1018","AdmSubject::Node"
"10212b93-a669-33f4-8d8f-b126651e3f93","AdmNetFlowObject::Node"
"77027599-1174-3a54-9c62-728437997993","AdmNetFlowObject::Node"
"b111ee1e-f875-354f-a8e2-36812e9a6f66","AdmNetFlowObject::Node"
"104ef039-01b1-3f58-86c9-c3568aa2e94e","AdmNetFlowObject::Node"
"309dc5e1-282c-37be-bbfe-39086d28b4a3","AdmEvent::Node"
"9722089b-8c42-333f-b96e-03f6623a3a44","AdmEvent::Node"
"e0d5f17e-a6d4-3558-af1c-9c8ab495fba6","AdmEvent::Node"
"cffbbb09-0d7c-3eca-84a7-07196a9f09fd","AdmEvent::Node"
"c353e56d-69d5-32c2-a8db-b1ee87bbb1b8","AdmFileObject::Node"
"29efdf2b-7a75-376e-90de-1b148a817da3","AdmEvent::Node"
"087757e4-6f51-347e-8bc2-f5fed04a5c2b","AdmSubject::Node"
"79980ea1-0ed6-3b19-9bd4-cbb4afbec5a5","AdmEvent::Node"
"ed39ade6-78ac-342e-9989-68637d1f226e","AdmNetFlowObject::Node"
"52f22a95-bb29-389f-bf15-95b0068d58d6","AdmFileObject::Node"
"4b2d7c5d-d684-3de4-8b26-3f314287bb0d","AdmEvent::Node"
"8c2c8705-0a68-3ea8-8382-1d25dbcc2e7b","AdmEvent::Node"
"5ea47bb4-ade3-3f62-8f07-b3cc4f2e86f4","AdmEvent::Node"
"4fdcd1e5-d854-3f55-836f-2c8c9d70524f","AdmEvent::Node"
"d27561ac-d602-3aec-a1f0-bd0cd10ea24e","AdmSubject::Node"
"daf1b4b4-2cab-3b75-a515-7a1320df1ae2","AdmEvent::Node"
"76eed79d-8378-3a26-b6e2-7cb8ba28914c","AdmNetFlowObject::Node"
"f915c3bb-ce94-3d58-8a12-bb55dcf7e39c","AdmFileObject::Node"
"81f864c5-4977-30b4-b785-2fea92fd879f","AdmEvent::Node"
"061d899e-c186-3996-9b7e-f01997734503","AdmEvent::Node"
"44c708dc-3bc8-3b89-b6db-8dbf9752dbde","AdmSubject::Node"
"cd7a2984-58ee-3146-93da-3daa0b4ab88c","AdmEvent::Node"
"e176b407-b2ba-3e44-a60b-06187f433098","AdmNetFlowObject::Node"
"82311d86-f02a-3ef2-923b-421de7b47478","AdmFileObject::Node"
"ee863f06-7a6b-3349-adbf-1228765f8467","AdmEvent::Node"
"0e13411d-acdc-3af0-8661-a51a57bc460d","AdmEvent::Node"
"8a900556-b81f-3958-9504-5847d368fb4d","AdmEvent::Node"
"f2c45de9-752c-3363-accc-54f41da35baf","AdmEvent::Node"
"673ea162-8528-33a6-a799-a7d9d0915722","AdmEvent::Node"
